STRUCTURE;STRUCTURE_ID;STRUCTURE_NAME;ACTION;REF_AREA;Reference area;SEX;Sex2;AGE;Age3;ATTAINMENT_LEV;Educational attainment level;EDUCATION_FIELD;Field of education;MEASURE;Measure4;INCOME;Income5;BIRTH_PLACE;Place of birth;MIGRATION_AGE;Age at migration;EDU_STATUS;Education status;LABOUR_FORCE_STATUS;Labour force status;DURATION_UNEMP;Unemployment duration;UNIT_MEASURE;Unit of measure;STATISTICAL_OPERATION;Statistical operation;WORK_TIME_ARNGMNT;Work time arrangement;QUESTIONNAIRE;Questionnaire name;FREQ;Frequency of observation;TIME_PERIOD;Time period;OBS_VALUE;Observation value;OBS_STATUS;Observation status;CONF_STATUS;Confidentiality status;UNIT_MULT;Unit multiplier;DECIMALS;Decimals6
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;SVN;Slovenia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2016;;30.735.788;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;SVN;Slovenia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2015;;30.173.296;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;SVN;Slovenia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2014;;28.600.916;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;SVN;Slovenia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2013;;27.880.541;;B;Time series break;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;SVN;Slovenia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2012;;26.439.035;;B;Time series break;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;SVN;Slovenia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2011;;2.509.059;;B;Time series break;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;SVN;Slovenia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2010;;23.716.619;;B;Time series break;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;SVN;Slovenia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2009;;23.315.817;;B;Time series break;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;SVN;Slovenia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2008;;22.637.665;;B;Time series break;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;SVN;Slovenia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2007;;22.227.602;;B;Time series break;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;SVN;Slovenia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2006;;21.387.041;;B;Time series break;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;SVN;Slovenia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2005;;20.171.976;;B;Time series break;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;SVN;Slovenia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2004;;19.040.981;;B;Time series break;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;COL;Colombia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2023;;2.894.097.328;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;COL;Colombia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2022;;2.827.330.399;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;COL;Colombia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2021;;2.659.546.471;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;COL;Colombia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2020;;2.466.770.554;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;COL;Colombia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2019;;2.388.907.623;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;COL;Colombia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2018;;2.332.360.077;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;COL;Colombia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2017;;2.242.420.006;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;COL;Colombia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2016;;2.215.239.143;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;COL;Colombia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2015;;2.134.918.785;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;COL;Colombia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2014;;21.273.142;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;COL;Colombia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2013;;2.017.317;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;COL;Colombia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2012;;18.511.864;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;COL;Colombia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2011;;17.596.003;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;COL;Colombia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2010;;16.965.132;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;COL;Colombia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2009;;;;O;Missing value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;COL;Colombia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2008;;;;O;Missing value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;COL;Colombia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2007;;;;O;Missing value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;COL;Colombia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2006;;;;O;Missing value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;COL;Colombia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2005;;;;O;Missing value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;COL;Colombia;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2004;;;;O;Missing value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;CHE;Switzerland;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2023;;4.603.606.415;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;CHE;Switzerland;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2022;;4.449.095.535;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;CHE;Switzerland;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2021;;45.002.983;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;CHE;Switzerland;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2020;;45.277.538;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;CHE;Switzerland;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2019;;44.412.537;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;CHE;Switzerland;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2018;;43.744.415;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;CHE;Switzerland;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2017;;42.594.601;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;CHE;Switzerland;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2016;;41.235.474;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;CHE;Switzerland;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2015;;39.782.719;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;CHE;Switzerland;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2014;;38.428.497;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;CHE;Switzerland;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2013;;37.407.192;;B;Time series break;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;CHE;Switzerland;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2012;;35.291.126;;B;Time series break;;;0;Units;1;One
